timestamp	unit	round	verdict	cost_usd	description	git_commit
2026-05-15T10:50:00Z	unit-15	r1	PASS	qa-empty-state	Unit 15 r1 PASS Phase 4 第四个 unit: 5 case 全过 (teacher2 0 graded subs GET force=true → payload.emptyState=true + modelUsed=null + durationMs=0 + submissionCount=0 AI 不调用 / cache 透传 emptyState 5min TTL / teacher2 dashboard modal CTA 完整文案 '本周尚无可聚合数据 / 本周尚无已批改且已公布的提交,暂无可聚合的洞察。请先去任务实例公布学生成绩,再回来重新生成一周洞察。' + Link '去管理任务实例' → /teacher/instances / molly 有 6 subs payload.emptyState=undefined + modelUsed=mimo:mimo-v2.5-pro 正常 AI 路径 regression / API 11 顶层字段 + payload 6 字段含 emptyState 完整); tsc 0/vitest 95 files 1089 tests (1076 baseline + 13 classifyAiErrorSummary 10 + short-circuit 3)/0 lint; commit 905ef4b 5 files +427/-9 scope match; Schema 0 改动 payload 内字段不需 migration; 4 错误类别 timeout/aborted/AbortError + rate-limit/429/quota + NOT_CONFIGURED + 通用前100字截断; EMPTY_STATE_CACHE_TTL_MS 5min vs 成功 7天 平衡 release 反馈延迟; Link 用 Next.js Link 修原 @next/no-html-link warn; 既有 mock 测试已修 mock 加 1 sub 触发 AI 路径	905ef4b
2026-05-15T11:05:00Z	unit-15	r1	PASS	qa-empty-state	Unit 15 r1 PASS Phase 4 第四个 unit: 5 case 全过 (A teacher2 0 graded subs → payload.emptyState=true + modelUsed=null + durationMs=0 + submissionCount=0 AI 不调用 / B cache 透传 emptyState 5min TTL / C teacher2 dashboard modal CTA '本周尚无可聚合数据 / 本周尚无已批改且已公布的提交，暂无可聚合的洞察。请先去任务实例公布学生成绩，再回来重新生成一周洞察。' + Link '去管理任务实例' → /teacher/instances / D molly 6 subs → emptyState=undefined + modelUsed=mimo:mimo-v2.5-pro 正常 AI 路径 regression / E API 字段完整 11 顶层 + payload 6 含 emptyState); tsc 0 / vitest 95 files 1089 tests (1076 baseline + 13 unit15) / lint 0 issue; commit 905ef4b 5 files +427/-9 scope match; Schema 0 改动; emptyState 放 payload 内 cache spread 自动透传; classifyAiErrorSummary 4 分类 (timeout/quota/NOT_CONFIGURED/通用 前 100 字截断); EMPTY_STATE_CACHE_TTL_MS=5min 权衡 cache 收益 vs release 反馈延迟; AI 失败也标 emptyState=true 复用 highlightSummary 不扩 schema; Link 用 next/link 替代 <a> 顺手消除 @next/no-html-link warn	905ef4b
2026-05-15T11:10:00Z	unit-13	r1	PASS	qa-collab-tabs	Unit 13 r1 PASS Phase 4 第五个 unit: 4 case 全过 (teacher1 协作 Dialog 内显示 '已添加 1 位协作教师 molly molly@qq.com 移除' 完整列表 + 'molly' 信息 + 移除按钮 / 点移除 → AlertDialog '移除协作教师 确定将 molly 老师移出本课程协作？移除后该老师将立即失去访问与编辑权限。' + 取消+确认移除 + 取消不真删 DB 验证 collaborator count 维持 1 / alex /courses/[id] tabs=['内容','任务6','成绩','公告'] 仅 4 tab 无 讨论 无 资源 / hero × 按钮也走 AlertDialog 一致性 spot-check); tsc 0/vitest 95 files 1089 tests baseline 不变 (UI polish 不增 unit)/0 lint error; commit f94750d 3 files +232/-3 scope match; Schema 0 改动; CourseDetailTabKey type 保留 全部 keys 避免 student useState 类型 break; hero × 与 dialog 列表 移除 双入口统一 AlertDialog confirm 一致性 (与 Unit 2/5a/5b 同款); handleRemoveTeacher 末尾 fetchCourseTeachers 列表自动刷新	f94750d
2026-05-15T11:18:00Z	unit-13	r1	PASS	qa-collab-tabs	Unit 13 r1 PASS Phase 4 第五个 unit: 4 case 全过 (A 协作 Dialog '已添加 1 位协作教师 molly molly@qq.com 移除' 完整列表 + counter 文案 + 移除按钮 count=1 / B 点移除 → AlertDialog '移除协作教师 / 确定将 molly 老师移出本课程协作？移除后该老师将立即失去访问与编辑权限。 / 取消 / 确认移除' 取消后 DB count=1 维持 / C alex /courses/[id] tabs = ['内容', '任务6', '成绩', '公告'] NO 讨论/资源 B-STU-COURSES-1 修 / D hero × 1 个 click → AlertDialog visible=1 hero × 也走 confirm 一致性); tsc 0 / vitest 95 files 1089 tests baseline / 0 lint error; commit f94750d 3 files +232/-3 scope match; Schema 0 改动; CourseDetailTabKey type 保留 keys 最小侵入; hero × 与 dialog 列表移除双入口统一 AlertDialog 与 Unit 2/5a/5b 同款; handleRemoveTeacher 末尾 fetchCourseTeachers 列表自动刷新; AlertDialog 文案精确 友好 + 明确后果	f94750d
2026-05-15T11:25:00Z	unit-14	r1	PASS	qa-dashboard-fold	Unit 14 r1 PASS Phase 4 第六个 unit: 5 case 全过 isolated (alex /dashboard 学习任务卡 section 内 task links count=5 ≤5 ✓ + '查看全部 25 项 →' Link href=/tasks 存在 alex baseline 25 tasks / AI buddy callout 在 1280×800 视口 visible isVisible=true / 768×1024 callout count=1 visible / 360×640 callout DOM present 仍存在 - Unit 6 r2 hidden xl:flex→flex 改动生效 / /tasks 任务中心 regression 含待办+进行中+已批改+已结束 4 tab Unit 3 不破坏); tsc 0/vitest 95 files 1089 tests baseline 不变 (UI polish 不增 unit)/0 lint error; commit 0b9d564 3 files +142/-3 scope match; priority-tasks slice(0,5) + 底部查看全部 N 项 Link (仅 N>5 时显示) - 折叠阈值 5; ai-buddy-callout compact className 删 hidden xl:flex → flex 适应小屏 + min-w 360→280 - viewport 全覆盖; Unit 6 r2 联调 href /study-buddy?openNew=true 不变	0b9d564
2026-05-15T11:25:00Z	unit-14	r1	PASS	qa-dashboard-fold	Unit 14 r1 PASS Phase 4 第六个 unit: 5 case 全过 (A 学习任务卡 section task links count=5 ≤5 + '查看全部 25 项 →' Link href=/tasks 存在 / B callout 1280×800 isVisible=true / C callout 768×1024 count=1 / D callout 360×640 DOM present Unit 6 r2 hidden xl:flex → flex 改动生效 / E /tasks 任务中心 regression 4 tabs 完整 Unit 3 不破坏); tsc 0 / vitest 95 files 1089 tests baseline / 0 lint error; commit 0b9d564 3 files +142/-3 scope match; Schema 0 改动; slice(0,5) 折叠 + 底部 Link 仅 N>5 显示; callout hidden xl:flex → flex + min-w 360 → 280 小屏全覆盖; href=/study-buddy?openNew=true 不变 (Unit 6 r2 联调); /tasks Unit 3 联调	0b9d564
2026-05-15T11:40:00Z	phase3b	r1	PASS	qa-doc	Phase3-B r1 PASS Phase 4 第七个 unit: 5 case 全过 (POST course-knowledge-sources .doc application/msword → 400 LEGACY_DOC_UNSUPPORTED + 完整中文 '暂不支持旧版 .doc 格式,请先在 Word/Pages 里另存为 .docx 后再上传 (操作步骤: 文件 → 另存为 → 选 .docx)' / .docx PKZIP magic 201 KS 创建成功 regression cleanup DELETE / outline-import .doc 400 LEGACY / import-jobs taskId 先校验+wired / error response {code,message} 标准化); tsc 0/vitest 96 files 1094 tests (1089 baseline + 5 storage-validate)/0 lint; commit edf730b 11 files +214/-13 scope match; Schema 0 改动 不引入 antiword/mammoth 走友好提示; 5 API callers 统一 validation.code ? withCode : default (import-jobs/outline-import/course-knowledge-sources/work-assistant/files-upload); 2 UI panels catch code 显示 sonner 8s description	edf730b
2026-05-15T11:35:00Z	phase3-b	r1	PASS	qa-doc	Phase3-B r1 PASS Phase 4 第七个 unit: 5 case 全过 (A POST /course-knowledge-sources .doc (application/msword) → 400 code:LEGACY_DOC_UNSUPPORTED + 完整中文 '暂不支持旧版 .doc 格式，请先在 Word/Pages 里另存为 .docx 后再上传（操作步骤：文件 → 另存为 → 选 .docx）' / B .docx PKZIP magic → 201 KS 创建成功 regression + cleanup DELETE / C POST /outline-import .doc → 400 LEGACY_DOC_UNSUPPORTED / D POST /import-jobs taskId 先校验 file validation path wired / E error response {code, message} 字段标准化); tsc 0 / vitest 96 files 1094 tests (1089 baseline + 5 storage-validate) / 0 lint issue; commit edf730b 11 files +214/-13 scope match; Schema 0 改动; 完整中文操作指引 50+ 字; validationErrorWithCode helper 5 callers 统一接入; 不引入 antiword/mammoth 友好提示替代复杂转换降低维护成本; 2 UI panels (context-sources-panel + course-context-sources-tab) catch code sonner 8s description; .docx PKZIP magic regression 不误命中 LEGACY	edf730b
2026-05-15T11:55:00Z	unit-16	r1	PASS	qa-p2-polish	Unit 16 r1 PASS Phase 4 完整收官 8/8: 5 case 全过 (A1 weekly-insight modal 真 DOM 375 视口 className 含 max-h-[90vh] + w-[calc(100vw-1rem)] + sm:max-w-3xl 完整 + scrollWidth=375=clientWidth 无横向溢出 + 截图 /tmp/qa-unit16-modal-mobile.png / B1 inline-section-row text-[12px] grep ≥2 +任务+块按钮 / B2 block-edit-panel <span className="text-[12px]">新建块</span> 精确 / C1 context-sources-panel grep window.confirm( = 0 hits + AlertDialog + setConfirmOwnerSourceId state + "删除其他老师上传的素材" 中文 + Unit 13 同款 pattern / D1 /teacher/analytics → /teacher/analytics-v2 真浏览器 redirect + 200 response); tsc 0 / vitest 96 files 1094 tests baseline 不变 / lint 0 error (27 pre-existing warnings 与 Unit 16 无关); commit 4acbd18 5 files +161/-10 scope match build report; Schema 0 改动 / 不需 Prisma 三步 / 不需重启 dev server; 4 做 (modal 移动端+按钮 12px+KS AlertDialog+/analytics redirect) + 2 省 (dashboard SB Top 3 已由 Unit 6+11 承接 + 次班术语 演示视频不展示) coordinator pre-approved scope reduction; cross-module 隔离: window.confirm( 在 context-sources-panel = 0 hits, 其他 11 处 inline-section-row/block-edit-panel/etc 保留不在 scope; 独立 QA 真浏览器 5/5 PASS (含 modal DOM open + viewport + redirect + courses); Phase 4 完整收官 Unit 17/Phase3-A/Unit 12/Unit 15/Unit 13/Unit 14/Phase3-B/Unit 16 全 r1 即收	4acbd18
2026-05-15T04:42:11Z	A2-iw	r1	BUILD	builder	Unit A2 build r1 done: EditableTitle 组件 + onTitleSave; 7 vitest 测试; tsc clean; eslint clean
2026-05-15T04:45:11Z	A2-iw	r1	PASS	0.5	标题 inline 编辑 PASS（acc 4/4 + tsc 0 new + vitest 988/988）	97ed850
